date,supplier,delivery_mode,amount,purchase_reference,user_account
2024-11-13,SMART JOMES ENTERPRISE,INVOICE,15300.0,1,ROBERT
2024-11-13,SCRATCH TWO MOTORS,INVOICE,5400.0,1,ROBERT
2024-11-13,COIN MEGA,INVOICE,7000.0,1,ROBERT
2024-11-13,NJOWALI ENTERPRISES,INVOICE,10800.0,1,ROBERT
2024-11-13,NJOWALI ENTERPRISES,INVOICE,1700.0,1,ROBERT
2024-11-13,SHASTEC ENTERPRISES ELEC,INVOICE,2800.0,1,ROBERT
2024-11-13,JOSEPHINE SUPPLIER,INVOICE,10000.0,1,ROBERT
2024-11-13,ECOTECH,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-11-13,SHASTEC ENTERPRISES ELEC,INVOICE,5600.0,1,ROBERT
2024-11-13,KEABLE ELECTRICALS,INVOICE,3600.0,1,ROBERT
2024-11-13,GLOLIT,INVOICE,3200.0,1,ROBERT
2024-11-13,EVERREADY SUPPLIER,INVOICE,6384.0,1,ROBERT
2024-11-13,TECHNODINE ELECTICAL,INVOICE,1400.0,1,ROBERT
2024-11-13,STARLION,INVOICE,9600.0,1,ROBERT
2024-11-14,STARLION,INVOICE,11600.0,1,ROBERT
2024-11-14,SILVER LINK ENTERPRISE,INVOICE,4200.0,1,ROBERT
2024-11-14,FK ELECRICAL,INVOICE,1900.0,1,ROBERT
2024-11-14,TREVRO ELECTRICALS,INVOICE,7000.0,1,ROBERT
2024-11-14,FAHANIM ELECTRICALS LTD,INVOICE,900.0,1,ROBERT
2024-11-14,PADOFA ELECTRICALS,INVOICE,4200.0,1,ROBERT
2024-11-14,KENTEX AGENCIES,INVOICE,10500.0,1,ROBERT
2024-11-14,IMPEX ELECTRICALS,INVOICE,3500.0,1,ROBERT
2024-11-14,LEADGEN ELECTRICAL,INVOICE,4000.0,1,ROBERT
2024-11-14,GLOLIT,INVOICE,8400.0,1,ROBERT
2024-11-14,EDGE ELECTRONICS,INVOICE,7800.0,1,ROBERT
2024-11-14,JOY E-STAR ELECTRONICS,INVOICE,4400.0,1,ROBERT
2024-11-14,BM ELECTRICALS SALES,INVOICE,950.0,1,ROBERT
2024-11-14,GLOLIT,INVOICE,4200.0,1,ROBERT
2024-11-14,MASTER ACCESSORIES,INVOICE,3700.0,1,ROBERT
2024-11-14,ROYAL ELECTRICALS AND ELEC,INVOICE,28200.0,1,ROBERT
2024-11-14,SUPA BARGAIN AGENCIES,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-11-14,FK ELECRICAL,INVOICE,9250.0,1,ROBERT
2024-11-14,WAPIJOS ELECTRONICS,INVOICE,200.0,1,ROBERT
2024-11-15,NJOWALI ENTERPRISES,INVOICE,10900.0,1,ROBERT
2024-11-15,PUSIMO ELECTRICALS,INVOICE,1500.0,1,ROBERT
2024-11-15,PINCHU TRADERS,INVOICE,14700.0,1,ROBERT
2024-11-15,GLOLIT,INVOICE,3500.0,1,ROBERT
2024-11-15,ECOTECH,INVOICE,400.0,1,ROBERT
2024-11-15,GLOLIT,INVOICE,10600.0,1,ROBERT
2024-11-15,POWERCARE LIMITED,INVOICE,16000.0,1,ROBERT
2024-11-15,DRAGONLINE ELECTRICAL LTD,INVOICE,3000.0,1,ROBERT
2024-11-15,DEBOTASH ENTERPRISE,INVOICE,6400.0,1,ROBERT
2024-11-15,HIGH SPEND,INVOICE,5500.0,1,ROBERT
2024-11-15,CANON TRADING,INVOICE,7500.0,1,ROBERT
2024-11-15,VASTECH AGENCIES,INVOICE,7200.0,1,ROBERT
2024-11-15,POWERCARE LIMITED,INVOICE,7500.0,1,ROBERT
2024-11-15,GOLD MAX ELECTRICALS,INVOICE,8000.0,1,ROBERT
2024-11-15,NJOWALI ENTERPRISES,INVOICE,54650.0,1,ROBERT
2024-11-15,FACTNET ENTERPRISE,INVOICE,2880.0,1,ROBERT
2024-11-15,TAWAKAL,INVOICE,11200.0,1,ROBERT
2024-11-15,LUCY ELECTRICALS,INVOICE,7670.0,1,ROBERT
2024-11-15,DIGITAL FUSION LTD,CASH SALE RECEIPT,7800.0,1,REPORTS
2024-11-16,MAKAFULI LOCKS AND GENERAL,INVOICE,2160.0,1,ROBERT
2024-11-16,NJOWALI ENTERPRISES,INVOICE,4250.0,1,ROBERT
2024-11-16,ABERDARE,INVOICE,2000.0,1,ROBERT
2024-11-16,HADASSAH ELECRICALS,INVOICE,6400.0,1,ROBERT
2024-11-16,DIGITAL ELECTRONICS,INVOICE,7800.0,1,ROBERT
2024-11-16,HIGH SPEND,INVOICE,8000.0,1,ROBERT
2024-11-16,PREMIER TRADING COMPANY,INVOICE,4400.0,1,ROBERT
2024-11-16,HIGH SPEND,INVOICE,2000.0,1,ROBERT
2024-11-16,KAGAA ELECTRICALS,INVOICE,2400.0,1,ROBERT
2024-11-16,SHOPMERIX TRADING,INVOICE,7000.0,1,ROBERT
2024-11-16,OPTIMUM AGENCY,INVOICE,5850.0,1,ROBERT
2024-11-16,WARATECH ENTERPRISE,INVOICE,140.0,1,ROBERT
2024-11-16,WARATECH ENTERPRISE,INVOICE,1260.0,1,ROBERT
2024-11-16,BROWING REFRIGERATION,INVOICE,3600.0,`,ROBERT
2024-11-16,FRAPPER ELECTRICALS,INVOICE,2500.0,1,ROBERT
2024-11-16,DRAGONLINE ELECTRICAL LTD,INVOICE,3000.0,1,ROBERT
2024-11-16,FRAPPER ELECTRICALS,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-11-16,POWERTEX HARDWARE LTD,INVOICE,2400.0,1,ROBERT
2024-11-16,FIT AND LIGHT ELECTRIC,INVOICE,1650.0,1,ROBERT
2024-11-16,KEABLE ELECTRICALS,INVOICE,12000.0,1,REPORTS
2024-11-16,COSTWISE ELECTRICALS LTD,INVOICE,6000.0,1,ROBERT
2024-11-16,ALLIGATOR ELECTRICALS,INVOICE,6450.0,1,ROBERT
2024-11-16,KEDDY INVESTMENT,INVOICE,8910.0,1,REPORTS
2024-11-18,POWERCARE LIMITED,INVOICE,5000.0,1,ROBERT
2024-11-18,NJOWALI ENTERPRISES,INVOICE,40300.0,1,ROBERT
2024-11-18,ABERDARE,INVOICE,17750.0,1,ROBERT
2024-11-18,TAWAKAL,INVOICE,2000.0,1,ROBERT
2024-11-18,JOY E-STAR ELECTRONICS,INVOICE,210.0,1,ROBERT
2024-11-18,HIGH SPEND,INVOICE,3000.0,1,ROBERT
2024-11-18,PREMIER TRADING COMPANY,INVOICE,24000.0,1,ROBERT
2024-11-18,HAKEN ELECTRICALS,CASH SALE RECEIPT,4000.0,1,REPORTS
2024-11-19,GLOLIT,INVOICE,7000.0,1,ROBERT
2024-11-19,ALLIGATOR ELECTRICALS,INVOICE,750.0,1,ROBERT
2024-11-19,ROFRA ENTERPRISE,INVOICE,5700.0,1,ROBERT
2024-11-19,EDGE ELECTRONICS,INVOICE,2500.0,1,ROBERT
2024-11-19,MAKAFULI LOCKS AND GENERAL,INVOICE,1750.0,1,ROBERT
2024-11-19,SSWAT,INVOICE,1050.0,1,ROBERT
2024-11-19,LIGHTHUB,INVOICE,15200.0,1,ROBERT
2024-11-19,HADASSAH ELECRICALS,INVOICE,9200.0,1,ROBERT
2024-11-19,COVENANT,INVOICE,6000.0,1,ROBERT
2024-11-19,NJOWALI ENTERPRISES,INVOICE,18550.0,1,ROBERT
2024-11-19,POWERCARE LIMITED,INVOICE,6500.0,1,ROBERT
2024-11-19,ABERDARE,INVOICE,4500.0,1,ROBERT
2024-11-19,OPTIMUM AGENCY,INVOICE,11600.0,1,ROBERT
2024-11-19,PRISCO ENTERPRISES,INVOICE,9000.0,1,ROBERT
2024-11-19,PUSIMO ELECTRICALS,INVOICE,3650.0,1,ROBERT
2024-11-19,ALEXIS,INVOICE,3800.0,1,ROBERT
2024-11-19,DIGITAL FUSION LTD,CASH SALE RECEIPT,7800.0,1,REPORTS
2024-11-19,JOY E-STAR ELECTRONICS,INVOICE,1600.0,1,REPORTS
2024-11-19,TAWAKAL,CASH SALE RECEIPT,4050.0,1,REPORTS
2024-11-19,SHERLICK COMPANY,CASH SALE RECEIPT,15500.0,1,REPORTS
2024-11-19,FRAPPER ELECTRICALS,INVOICE,11800.0,1,REPORTS
2024-11-20,FRAPPER ELECTRICALS,INVOICE,11800.0,1,ROBERT
2024-11-20,NJOWALI ENTERPRISES,INVOICE,140.0,1,ROBERT
2024-11-20,PERISTER,INVOICE,24000.0,1,REPORTS
2024-11-20,KIJUS TECHNOLOGIES,INVOICE,5000.0,1,REPORTS
2024-11-20,KEABLE ELECTRICALS,CASH SALE RECEIPT,7200.0,1,REPORTS
2024-11-20,SOATIN VENTURES,INVOICE,31200.0,1,REPORTS
2024-11-20,KEDDY INVESTMENT,INVOICE,2700.0,1,REPORTS
2024-11-20,HAGISU,INVOICE,1500.0,1,REPORTS
2024-11-20,HAKEN ELECTRICALS,CASH SALE RECEIPT,6500.0,1,REPORTS
2024-11-20,DIGITAL FUSION LTD,CASH SALE RECEIPT,7800.0,1,REPORTS
2024-11-21,GLOLIT,INVOICE,3200.0,1,ROBERT
2024-11-21,JOY E-STAR ELECTRONICS,INVOICE,9000.0,1,ROBERT
2024-11-21,HAKEN ELECTRICALS,INVOICE,4000.0,1,ROBERT
2024-11-21,BM ELECTRICALS SALES,INVOICE,1900.0,1,ROBERT
2024-11-21,SUPA BARGAIN AGENCIES,INVOICE,2600.0,1,ROBERT
2024-11-21,ABERDARE,INVOICE,2500.0,1,ROBERT
2024-11-21,JOY E-STAR ELECTRONICS,INVOICE,6000.0,1,ROBERT
2024-11-21,PERISTER,INVOICE,6500.0,1,ROBERT
2024-11-21,KEABLE ELECTRICALS,INVOICE,7200.0,1,ROBERT
2024-11-21,ALEXIS,INVOICE,4000.0,1,ROBERT
2024-11-21,SUPA BARGAIN AGENCIES,INVOICE,1800.0,1,ROBERT
2024-11-21,LEADGEN ELECTRICAL,INVOICE,9500.0,1,ROBERT
2024-11-21,SHILL ELECTRICALS,INVOICE,6000.0,1,ROBERT
2024-11-21,HAGISU,INVOICE,8400.0,1,ROBERT
2024-11-21,WAPIJOS ELECTRONICS,INVOICE,13600.0,1,ROBERT
2024-11-21,META LED POWER SUPPLY,INVOICE,1800.0,1,ROBERT
2024-11-21,TECHWIZARD,INVOICE,1900.0,1,ROBERT
2024-11-21,WOODMAX ELECTRONICS,INVOICE,1000.0,1,ROBERT
2024-11-21,ITEL COMPANY LTD,INVOICE,201600.0,0,ROBERT
2024-11-21,ALEXIS,INVOICE,2750.0,1,ROBERT
2024-11-21,GLOLIT,INVOICE,2200.0,1,REPORTS
2024-11-22,KEDDY INVESTMENT,INVOICE,8910.0,1,ROBERT
2024-11-22,DEBOTASH ENTERPRISE,INVOICE,6600.0,1,ROBERT
2024-11-22,LUMEVIVA ELECTRICALS,INVOICE,1500.0,1,ROBERT
2024-11-22,SHASTEC ENTERPRISES ELEC,INVOICE,75600.0,1,ROBERT
2024-11-22,GLOLIT,INVOICE,8600.0,1,ROBERT
2024-11-22,LAHK,INVOICE,1550.0,1,ROBERT
2024-11-22,NJOWALI ENTERPRISES,INVOICE,4200.0,1,ROBERT
2024-11-22,OPTIMUM AGENCY,INVOICE,17080.0,1,ROBERT
2024-11-22,JOAGRESS ELECTRICALS,CASH SALE RECEIPT,2600.0,1,ROBERT
2024-11-22,MBURU ELECTRICALS,INVOICE,3750.0,1,ROBERT
2024-11-22,POWERCARE LIMITED,INVOICE,29000.0,1,ROBERT
2024-11-22,EVERREADY SUPPLIER,INVOICE,5851.98,1,ROBERT
2024-11-22,JOSEPHINE SUPPLIER,INVOICE,7000.0,1,ROBERT
2024-11-22,TLL,INVOICE,25800.0,1,ROBERT
2024-11-22,VASTECH AGENCIES,INVOICE,6400.0,1,REPORTS
2024-11-23,TRIPPLE D,INVOICE,950.0,1,ROBERT
2024-11-23,POWERTEX HARDWARE LTD,INVOICE,2100.0,1,ROBERT
2024-11-23,COSTWISE ELECTRICALS LTD,INVOICE,6000.0,1,ROBERT
2024-11-23,HADASSAH ELECRICALS,INVOICE,1750.0,1,ROBERT
2024-11-23,HIGH SPEND,INVOICE,9200.0,1,ROBERT
2024-11-23,WARATECH ENTERPRISE,INVOICE,500.0,1,ROBERT
2024-11-23,DRAGONLINE ELECTRICAL LTD,INVOICE,11280.0,1,ROBERT
2024-11-23,PARADISE ELECTRICALS,INVOICE,2000.0,1,ROBERT
2024-11-23,SHASTEC ENTERPRISES ELEC,INVOICE,15000.0,1,ROBERT
2024-11-23,NJOWALI ENTERPRISES,INVOICE,2700.0,1,ROBERT
2024-11-23,PLODAN ELECTRICALS LTD,INVOICE,7020.0,1,ROBERT
2024-11-23,PREMIER TRADING COMPANY,INVOICE,15000.0,1,ROBERT
2024-11-23,STARMAN ELECTRICALS,INVOICE,2500.0,1,ROBERT
2024-11-23,BUSKET,INVOICE,6600.0,1,ROBERT
2024-11-23,BUSKET,INVOICE,7600.0,1,ROBERT
2024-11-23,PINCHU TRADERS,INVOICE,20400.0,0,ROBERT
2024-11-23,CLEBE TECH ENTERPRISES LTD,INVOICE,17000.0,1,ROBERT
2024-11-23,TALAN ELECTRICALS,INVOICE,12500.0,1,ROBERT
2024-11-23,HIGH SPEND,INVOICE,1500.0,1,ROBERT
2024-11-23,KAGAA ELECTRICALS,INVOICE,9000.0,1,ROBERT
2024-11-23,GLOLIT,INVOICE,3200.0,1,ROBERT
2024-11-23,WAPIJOS ELECTRONICS,INVOICE,5850.0,1,ROBERT
2024-11-23,PADOFA ELECTRICALS,INVOICE,7900.0,1,REPORTS
2024-11-23,KIJUS TECHNOLOGIES,INVOICE,6600.0,1,REPORTS
2024-11-25,JOY E-STAR ELECTRONICS,INVOICE,1500.0,0,ROBERT
2024-11-25,AGNES,INVOICE,6000.0,0,ROBERT
2024-11-25,NJOWALI ENTERPRISES,INVOICE,1350.0,1,ROBERT
2024-11-25,PLODAN ELECTRICALS LTD,INVOICE,5850.0,0,ROBERT
2024-11-25,SUPA BARGAIN AGENCIES,INVOICE,1440.0,0,ROBERT
2024-11-25,MEWA,INVOICE,16750.0,0,ROBERT
2024-11-25,TEKNEP ENTERPRISE,INVOICE,260.0,0,ROBERT
2024-11-25,TAWAKAL,INVOICE,1300.0,0,ROBERT
2024-11-25,FRAPPER ELECTRICALS,INVOICE,500.0,0,ROBERT
2024-11-25,KIJUS TECHNOLOGIES,INVOICE,2400.0,1,ROBERT
2024-11-25,SIRGIL,INVOICE,2800.0,0,ROBERT
2024-11-25,LOSWIRAS ENTERPRISE,INVOICE,45.0,1,ROBERT
2024-11-25,SMART JOMES ENTERPRISE,INVOICE,1000.0,0,ROBERT
2024-11-25,LUCY ELECTRICALS,INVOICE,8500.0,1,ROBERT
2024-11-25,MADIBA ELECTRICALS,INVOICE,12000.0,0,ROBERT
2024-11-25,PARADISE ELECTRICALS,INVOICE,1500.0,1,REPORTS
2024-11-25,GLOLIT,INVOICE,25500.0,1,ROBERT
2024-11-25,SHASTEC ENTERPRISES ELEC,INVOICE,75.0,1,ROBERT
2024-11-25,ECOTECH,CASH SALE RECEIPT,400.0,1,REPORTS
2024-11-25,MOONTEK,INVOICE,3200.0,1`,ROBERT
2024-11-25,COIN MEGA,CASH SALE RECEIPT,4600.0,1,REPORTS
2024-11-25,CLEBE TECH ENTERPRISES LTD,INVOICE,9960.0,1,ROBERT
2024-11-26,RAZAPS TRONIC ENTERPRICES,INVOICE,500.0,0,ROBERT
2024-11-26,KAGAA ELECTRICALS,INVOICE,320.0,0,ROBERT
2024-11-26,KAGAA ELECTRICALS,INVOICE,500.0,0,ROBERT
2024-11-26,PARADISE ELECTRICALS,INVOICE,6450.0,0,ROBERT
2024-11-26,NLESH SUPPLIERS,INVOICE,32500.0,1,ROBERT
2024-11-26,LAMINI EMPORIUM,INVOICE,11502.0,1,ROBERT
2024-11-26,KAGAA ELECTRICALS,INVOICE,4000.0,1,ROBERT
2024-11-26,FACTNET ENTERPRISE,INVOICE,3000.0,1,ROBERT
2024-11-26,PARADISE ELECTRICALS,INVOICE,9000.0,1,ROBERT
2024-11-26,DIGITAL FUSION LTD,CASH SALE RECEIPT,7800.0,1,REPORTS
2024-11-26,NEW FAITH,INVOICE,440.0,1,ROBERT
2024-11-26,INVOICE TRADERS,INVOICE,4000.0,1,ROBERT
2024-11-26,MAXPRO ENTERPRISE,INVOICE,9000.0,1,ROBERT
2024-11-26,INVOICE TRADERS,INVOICE,7000.0,1,REPORTS
2024-11-26,PINCHU TRADERS,INVOICE,17000.0,1,REPORTS
2024-11-27,POWERMAX ELECTRICALS,INVOICE,8250.0,1,ROBERT
2024-11-27,SUPA BARGAIN AGENCIES,INVOICE,700.0,1,ROBERT
2024-11-27,NJOWALI ENTERPRISES,INVOICE,4000.0,1,ROBERT
2024-11-27,KENTEX AGENCIES,INVOICE,22500.0,1,ROBERT
2024-11-27,PERISTER,INVOICE,6000.0,1,ROBERT
2024-11-27,FRAPPER ELECTRICALS,INVOICE,400.0,1,ROBERT
2024-11-27,FIT AND LIGHT ELECTRIC,INVOICE,27380.0,1,ROBERT
2024-11-27,GLOLIT,INVOICE,11800.0,1,ROBERT
2024-11-27,PARADISE ELECTRICALS,INVOICE,6000.0,1,ROBERT
2024-11-27,SHILL ELECTRICALS,INVOICE,7200.0,0,ROBERT
2024-11-27,PLODAN ELECTRICALS LTD,INVOICE,7800.0,1,ROBERT
2024-11-27,HAKEN ELECTRICALS,INVOICE,4000.0,1,ROBERT
2024-11-27,SHOPMERIX TRADING,INVOICE,26000.0,1,ROBERT
2024-11-27,BUSKET,INVOICE,6600.0,1,ROBERT
2024-11-27,SPEEDEX MERCHANTS,INVOICE,43000.0,1,ROBERT
2024-11-27,TAWAKAL,INVOICE,3800.0,1,ROBERT
2024-11-27,POWERTEX HARDWARE LTD,INVOICE,3800.0,1,ROBERT
2024-11-27,TEKNEP ENTERPRISE,INVOICE,720.0,1,ROBERT
2024-11-27,KAMMAS,INVOICE,9500.0,1,ROBERT
2024-11-27,PUSIMO ELECTRICALS,INVOICE,7500.0,1,ROBERT
2024-11-27,NJOWALI ENTERPRISES,INVOICE,4250.0,1,ROBERT
2024-11-27,MARKSY ELECTRICALS,INVOICE,840.0,1,ROBERT
2024-11-27,FRAPPER ELECTRICALS,INVOICE,16700.0,1,ROBERT
2024-11-27,POWERCARE LIMITED,INVOICE,11800.0,1,ROBERT
2024-11-27,SOATIN VENTURES,INVOICE,74000.0,1,ROBERT
2024-11-27,TAWAKAL,INVOICE,19800.0,1,REPORTS
2024-11-27,GREEN HILL CABLE CO. LIMITED,CASH SALE RECEIPT,6200.0,1,REPORTS
2024-11-28,HAGISU,INVOICE,2225.0,1,ROBERT
2024-11-28,NJOWALI ENTERPRISES,INVOICE,3600.0,1,ROBERT
2024-11-28,SMART JOMES ENTERPRISE,INVOICE,1600.0,1,ROBERT
2024-11-28,MAKAFULI LOCKS AND GENERAL,INVOICE,3500.0,1,ROBERT
2024-11-28,JAPA SUPPLIES,INVOICE,6250.0,0,ROBERT
2024-11-28,ICONS TRADERS,INVOICE,650.0,1,ROBERT
2024-11-28,PREMIER TRADING COMPANY,INVOICE,20000.0,1,ROBERT
2024-11-28,POWERCARE LIMITED,INVOICE,1680.0,1,ROBERT
2024-11-28,ALEXIS,INVOICE,6500.0,1,ROBERT
2024-11-28,NJOWALI ENTERPRISES,INVOICE,12800.0,1,ROBERT
2024-11-28,COUSIN ENTERPRISES,INVOICE,8000.0,1,ROBERT
2024-11-28,POWERMAX ELECTRICALS,INVOICE,3120.0,1,ROBERT
2024-11-28,MILELE ELECTRICALS,INVOICE,12800.0,1,ROBERT
2024-11-28,JOY E-STAR ELECTRONICS,INVOICE,5000.0,1,ROBERT
2024-11-28,LAHK,INVOICE,5040.0,1,ROBERT
2024-11-28,FK ELECRICAL,INVOICE,10000.0,1,ROBERT
2024-11-28,JAMESON ELECTRICAL,INVOICE,17000.0,1,ROBERT
2024-11-28,ECOTECH,CASH SALE RECEIPT,1200.0,1,ROBERT
2024-11-28,CASH PURCHASE,CASH SALE RECEIPT,60.0,1,ROBERT
2024-11-28,DIGITAL FUSION LTD,CASH SALE RECEIPT,8100.0,1,ROBERT
2024-11-28,CASH PURCHASE,CASH SALE RECEIPT,4000.0,1,ROBERT
2024-11-28,ABDI ENTERPRISE,CASH SALE RECEIPT,1050.0,1,ROBERT
2024-11-28,CASH PURCHASE,CASH SALE RECEIPT,950.0,1,ROBERT
2024-11-28,CASH PURCHASE,CASH SALE RECEIPT,800.0,1,ROBERT
2024-11-28,CASH PURCHASE,CASH SALE RECEIPT,1300.0,1,ROBERT
2024-11-29,RICHPOWER ELECTRICAL LTD,INVOICE,2400.0,1,ROBERT
2024-11-29,PONTY POOL ENTERPRISES,INVOICE,224000.0,1,ROBERT
2024-11-29,DAMANY SOLAR AND ELECTRICALS,INVOICE,70000.0,0,ROBERT
2024-11-29,RULEX ELECTRICALS,INVOICE,3900.0,1,ROBERT
2024-11-29,BM ELECTRICALS SALES,INVOICE,9500.0,1,ROBERT
2024-11-29,WENWISE ELECTRICALS,INVOICE,5000.0,1,ROBERT
2024-11-29,WOODMAX ELECTRONICS,INVOICE,1200.0,1,ROBERT
2024-11-29,JOY E-STAR ELECTRONICS,INVOICE,650.0,1,ROBERT
2024-11-29,NJOWALI ENTERPRISES,INVOICE,1900.0,1,ROBERT
2024-11-29,ABERDARE,INVOICE,21500.0,1,ROBERT
2024-11-29,POWERMAX ELECTRICALS,INVOICE,6600.0,1,ROBERT
2024-11-29,ALEXIS,INVOICE,4000.0,1,ROBERT
2024-11-29,KENTEX AGENCIES,INVOICE,11850.0,1,ROBERT
2024-11-29,FIT AND LIGHT ELECTRIC,INVOICE,63000.0,1,ROBERT
2024-11-29,CARSA,INVOICE,3700.0,1,ROBERT
2024-11-29,PUSIMO ELECTRICALS,INVOICE,19000.0,1,ROBERT
2024-11-29,SIRGIL,INVOICE,1100.0,1,ROBERT
2024-11-29,PERISTER,INVOICE,900.0,1,ROBERT
2024-11-29,EDGE ELECTRONICS,INVOICE,75000.0,1,ROBERT
2024-11-29,STANDARD ELECTRICAL SALES &,INVOICE,19000.0,1,ROBERT
2024-11-29,MAKAFULI LOCKS AND GENERAL,INVOICE,1000.0,1,ROBERT
2024-11-29,TAWAKAL,INVOICE,3200.0,1,ROBERT
2024-11-29,MEWA,INVOICE,19900.0,1,ROBERT
2024-11-29,TAWAKAL,INVOICE,19200.0,1,ROBERT
2024-11-29,NIKUD,INVOICE,5250.0,1,ROBERT
2024-11-29,NJOWALI ENTERPRISES,INVOICE,6300.0,1,ROBERT
2024-11-29,JUPITER ELECTRICAL,INVOICE,3200.0,1,ROBERT
2024-11-29,COSTWISE ELECTRICALS LTD,INVOICE,450.0,1,ROBERT
2024-11-29,WENWISE ELECTRICALS,INVOICE,36000.0,1,ROBERT
2024-11-29,MAKAFULI LOCKS AND GENERAL,INVOICE,1200.0,1,ROBERT
2024-11-29,ELECTRICAL SHOP,INVOICE,3250.0,1,ROBERT
2024-11-29,FLY ZONE,INVOICE,3000.0,1,ROBERT
2024-11-29,PARMA ELECTRICALS,INVOICE,19450.0,1,ROBERT
2024-11-29,PINCHU TRADERS,INVOICE,8500.0,1,REPORTS
2024-11-29,LUCY ELECTRICALS,INVOICE,27200.0,1,REPORTS
2024-11-29,KALYDII ELECRICALS,INVOICE,6000.0,1,REPORTS
2024-11-29,STAR POINT ELECTRICALS,CASH SALE RECEIPT,7200.0,1,REPORTS
2024-11-29,CASH PURCHASE,CASH SALE RECEIPT,6000.0,1,REPORTS
2024-11-30,ELECTRICAL SHOP,INVOICE,3600.0,1,ROBERT
2024-11-30,PUSIMO ELECTRICALS,INVOICE,4000.0,1,ROBERT
2024-11-30,SHILL ELECTRICALS,INVOICE,6000.0,1,ROBERT
2024-11-30,MOONTEK,INVOICE,9500.0,1,ROBERT
2024-11-30,NJOWALI ENTERPRISES,INVOICE,39900.0,1,ROBERT
2024-11-30,LAHK,INVOICE,2960.0,1,ROBERT
2024-11-30,WAPIJOS ELECTRONICS,INVOICE,750.0,1,ROBERT
2024-11-30,PERISTER,INVOICE,1600.0,1,ROBERT
2024-11-30,PARADISE ELECTRICALS,INVOICE,15000.0,1,ROBERT
2024-11-30,ECOTECH,INVOICE,5000.0,1,ROBERT
2024-11-30,FRAPPER ELECTRICALS,INVOICE,11500.0,1,ROBERT
2024-11-30,JUPITER ELECTRICAL,INVOICE,8000.0,1,ROBERT
2024-11-30,SALUTE,INVOICE,2450.0,1,ROBERT
2024-11-30,CASH PURCHASE,CASH SALE RECEIPT,11000.0,1,REPORTS
2024-11-30,FIT AND LIGHT ELECTRIC,INVOICE,44600.0,1,ROBERT
2024-11-30,SOATIN VENTURES,INVOICE,187200.0,1,ROBERT
2024-11-30,TECHNODINE ELECTICAL,INVOICE,2800.0,1,ROBERT
2024-11-30,PINCHU TRADERS,INVOICE,8500.0,1,ROBERT
2024-11-30,FINS TECHNOLOGIES,INVOICE,5000.0,1,ROBERT
2024-11-30,ALEXIS,INVOICE,2160.0,1,ROBERT
2024-11-30,GLOLIT,INVOICE,3200.0,1,ROBERT
2024-11-30,PUSIMO ELECTRICALS,INVOICE,12000.0,1,ROBERT
2024-11-30,PERISTER,INVOICE,10500.0,1,ROBERT
2024-11-30,TECHWIZARD,INVOICE,3800.0,1,ROBERT
2024-11-30,TECHWIZARD,INVOICE,17000.0,1,ROBERT
2024-11-30,SUPA BARGAIN AGENCIES,INVOICE,1500.0,1,ROBERT
2024-11-30,PARADISE ELECTRICALS,INVOICE,30000.0,1,ROBERT
2024-11-30,GULF TECH AND SERVICES LTD,INVOICE,2400.0,1,ROBERT
2024-11-30,HAKEN ELECTRICALS,CASH SALE RECEIPT,7000.0,1,REPORTS
2024-11-30,PARMA ELECTRICALS,INVOICE,120.0,1,ROBERT
2024-11-30,HAKEN ELECTRICALS,INVOICE,17850.0,1,ROBERT
2024-11-30,HAKEN ELECTRICALS,INVOICE,5000.0,1,REPORTS
2024-11-30,HAKEN ELECTRICALS,INVOICE,7200.0,1,ROBERT
2024-11-30,IMPEX ELECTRICALS,INVOICE,1750.0,1,ROBERT
2024-11-30,ALEXIS,INVOICE,6400.0,1,ROBERT
2024-11-30,WAPIJOS ELECTRONICS,INVOICE,8000.0,1,ROBERT
2024-11-30,CARSA,INVOICE,50.0,1,ROBERT
2024-11-30,LEADGEN ELECTRICAL,INVOICE,4250.0,1,ROBERT
2024-11-30,TREVRO ELECTRICALS,INVOICE,42500.0,1,ROBERT
2024-11-30,GLOLIT,INVOICE,24000.0,1,ROBERT
2024-11-30,FAHANIM ELECTRICALS LTD,INVOICE,8400.0,1,ROBERT
2024-11-30,POWERCARE LIMITED,INVOICE,30000.0,1,REPORTS
2024-11-30,SHASTEC ENTERPRISES ELEC,INVOICE,90.0,1,ROBERT
2024-11-30,LUCY ELECTRICALS,INVOICE,17000.0,1,ROBERT
2024-11-30,LUCY ELECTRICALS,INVOICE,4500.0,1,REPORTS
2024-11-30,GLOLIT,INVOICE,5300.0,1,ROBERT
2024-11-30,PLODAN ELECTRICALS LTD,INVOICE,450.0,1,ROBERT
2024-11-30,WOODMAX ELECTRONICS,INVOICE,4000.0,1,ROBERT
2024-11-30,HAGISU,INVOICE,24000.0,1,ROBERT
2024-11-30,FK ELECRICAL,INVOICE,9250.0,1,ROBERT
2024-11-30,POWERMAX ELECTRICALS,INVOICE,21100.0,1,ROBERT
2024-12-02,NYAMUGI ENTERPRICE,INVOICE,200.0,0,ROBERT
2024-12-02,ALEXIS,INVOICE,1704.0,1,ROBERT
2024-12-02,WARATECH ENTERPRISE,INVOICE,1950.0,1,ROBERT
2024-12-02,SHOPMERIX TRADING,INVOICE,3100.0,1,ROBERT
